StationID,EventCode,LME,SampleYear,CruiseID,VesselCode,StationNumber,MasterStationName,GearCode,Gear Description,Tow Type,TrawlPerformance,HaulDate,GearInTime,EQTime,HaulbackTime,GearOUtTime,Gear In Latitude,EQ Latitude,Haulback Latitude,GearOut Latitude,Gear In Longitude,EQ Longitude,Haulback Longitude,GearOut Longitude,Speed,Gear Depth,Bottom DepthStart,BottomDepthEnd,AvgNetHorizontalOpening,HorizSpreadEstimate,AvgNetVerticalOpening,VertSpreadEstimate,MWO,Notes,BSIERP_Region_Code,Oceanographic_Domain_Code
20110801007,03,Bering Sea,2011,1BE11,08,7,1BE11MW1,400601,,M,G/S,8/23/2011,,8/23/2011,8/23/2011,,,57.9328,57.9425,,,-171.0676,-171.0709,,3.7,,90.2,,55,FALSE,11,FALSE,219,MMW: AA; Midwater trawl targeting scattered layer between 20-40 m; headrope depth 12 fm (22m) (start),3,2
20110801008,03,Bering Sea,2011,1BE11,08,8,58-170,400601,,S,G/S,8/23/2011,,8/23/2011,8/23/2011,,,58.0088,58.0315,,,-169.9691,-169.923,,4,,72.3,,49,FALSE,16,FALSE,219,MMW: KC & AA,3,2
20110801009,03,Bering Sea,2011,1BE11,08,9,58.5-170,400601,,S,G/S,8/23/2011,,8/23/2011,8/23/2011,,,58.4986,58.4797,,,-170.0673,-170.1236,,4.1,,71.1,,51,FALSE,18,FALSE,219,MMW: AA,3,2
20110801010,03,Bering Sea,2011,1BE11,08,10,59-170,400601,,S,G/S,8/24/2011,,8/24/2011,8/24/2011,,,58.9726,58.9332,,,-169.9964,-169.9877,,4.8,,66.2,,51,FALSE,18,FALSE,219,MMW: CK & AA,3,2
20110801011,03,Bering Sea,2011,1BE11,08,11,58.5-171,400601,,S,G/S,8/24/2011,,8/24/2011,8/24/2011,,,58.5082,58.5393,,,-171.0259,-171.0599,,4.5,,84.2,,49,FALSE,18,FALSE,219,MMW: KC;  Headrope: 3 fm?? Probably not accurate;  towed into the wind.,3,2
20110801012,03,Bering Sea,2011,1BE11,08,12,59-171,400601,,S,G/S,8/24/2011,,8/24/2011,8/24/2011,,,59.0012,59.0003,,,-170.962,-170.9004,,3.7,,76.7,,51,FALSE,24,FALSE,219,MMW: AA & KC;  Headrope depth 3 fm,3,2
20110801013,03,Bering Sea,2011,1BE11,08,13,59.5-171,400601,,S,G/S,8/25/2011,,8/25/2011,8/25/2011,,,59.4957,59.4961,,,-170.9436,-170.8626,,4.6,,72.7,,58,FALSE,22,FALSE,282,MMW: AA;  RPM 850,16,2
20110801014,03,Bering Sea,2011,1BE11,08,14,59.5-170,400601,,S,G/S,8/25/2011,,8/25/2011,8/25/2011,,,59.5052,59.5231,,,-169.9618,-169.9052,,4.1,,61.4,,51,FALSE,20,FALSE,219,MMW: KC & AA;  RPM 850,3,2
20110801015,03,Bering Sea,2011,1BE11,08,15,59.5-169,400601,,S,G/S,8/25/2011,,8/25/2011,8/25/2011,,,59.4963,59.4998,,,-168.9492,-168.8809,,4.3,,44.2,,58,FALSE,24,FALSE,273,"MMW: KC & AA;  RPM 880, 59g od Themisto libellula in the trawl.",2,1
20110801016,03,Bering Sea,2011,1BE11,08,16,59.5-168,400601,,S,G/S,8/25/2011,,8/25/2011,8/25/2011,,,59.5141,59.5457,,,-167.9676,-167.9282,,4.4,,38,,60,FALSE,22,FALSE,273,MMW:  AA;  engine RPM 875 - 885,2,1
20110801017,03,Bering Sea,2011,1BE11,08,17,59.5-167,400601,,S,G/S,8/26/2011,,8/26/2011,8/26/2011,,,59.5304,59.5679,,,-167.0027,-167.0166,,4.5,,30.1,,56,FALSE,20,FALSE,273,MMW: AA & CK;  engine RPM 850,2,1
20110801018,03,Bering Sea,2011,1BE11,08,18,60-168,400601,,S,G/S,8/29/2011,,8/29/2011,8/29/2011,,,60.019,60.0267,,,-168.0382,-168.1041,,4.3,,30,,60,FALSE,18,FALSE,328,MMW: JM & AA. All previous bottom depths are 4 m off (add 4 m). RPMs: 920,2,1
20110801019,03,Bering Sea,2011,1BE11,08,19,60-169,400601,,S,G/S,8/29/2011,,8/29/2011,8/29/2011,,,59.9985,59.999,,,-169.0568,-169.134,,4.4,,43,,60,FALSE,22,FALSE,180,"MMW AA & TH; Used start surface temp and salinity as stop surf temp and salinity, 275g of Themisto libellula in the catch, many more on the deck.",4,1
20110801020,03,Bering Sea,2011,1BE11,08,20,60-170,400601,,S,G/S,8/30/2011,,8/30/2011,8/30/2011,,,60.0058,60.0188,,,-170.0558,-170.1326,,4.8,,56,,60,FALSE,22,FALSE,328,"rpm 910, MMW: JM AA",16,2
20110801021,03,Bering Sea,2011,1BE11,08,21,1BE11MW2,400601,,M,G/S,8/30/2011,,8/30/2011,8/30/2011,,,60.02,60.025,,,-170.1267,-170.1378,,3.7,,58,,60,FALSE,12,FALSE,274,"SBE 39 on headrope, caught something before EQ.  18:08 caught bottom school and several bottom schools.  Tickling bottom.",16,2
20110801022,03,Bering Sea,2011,1BE11,08,22,60-171,400601,,S,G/S,8/30/2011,,8/30/2011,8/30/2011,,,60.0275,60.0624,,,-170.9702,-170.9855,,4.3,,70,,60,FALSE,21,FALSE,180,"MMW: JM DC, fur seal in wake, turned hard to port during tow, headrope dropped to 17 m for 5 min.",16,2
20110801023,03,Bering Sea,2011,1BE11,08,23,60.5-171,400601,,S,G/S,8/30/2011,,8/30/2011,8/30/2011,,,60.5026,60.5072,,,-170.9335,-170.853,,4.7,,64,,47,FALSE,26,FALSE,329,"net fishing a bit odd, pulling hard but trawl not spreading fully.  MMW: JM & DC, rpm 950",16,2
20110801024,03,Bering Sea,2011,1BE11,08,24,60.5-170,400601,,S,G/S,8/30/2011,,8/30/2011,8/30/2011,,,60.4893,60.4827,,,-169.8938,-169.8152,,4.6,,51,,55,FALSE,19,FALSE,328,Possible twist in wingtip. Headrope @ 6 m. MMW: AA & JM.,4,1
20110801025,03,Bering Sea,2011,1BE11,08,25,60.5-169,400601,,S,G/S,8/31/2011,,8/31/2011,8/31/2011,,,60.4945,60.4827,,,-168.9874,-168.9269,,3.8,,39,,60,FALSE,19,FALSE,328,RPM: 930,4,1
20110801026,03,Bering Sea,2011,1BE11,08,26,60.5-168,400601,,S,G/S,8/31/2011,,8/31/2011,8/31/2011,,,60.4981,60.4945,,,-167.9374,-167.8516,,5,,30,,60,FALSE,18,FALSE,328,No thermocline.,4,1
20110801027,03,Bering Sea,2011,1BE11,08,27,60.5-167,400601,,S,G/S,8/31/2011,,8/31/2011,8/31/2011,,,60.5249,60.5619,,,-166.9963,-166.9817,,4.5,,27,,60,FALSE,18,FALSE,328,No thermocline. MMW: JM & DC.,4,1
20110801028,03,Bering Sea,2011,1BE11,08,28,61-167,400601,,S,G/S,8/31/2011,,8/31/2011,8/31/2011,,,61.0004,61.0009,,,-167.0464,-167.1279,,4.5,,24,,60,FALSE,14,FALSE,328,net not fishing like it should (short vertical spread) continued to fish as bottom depth was shallow.,4,1
20110801029,03,Bering Sea,2011,1BE11,08,29,61-168,400601,,S,G/S,9/1/2011,,9/1/2011,9/1/2011,,,61.0007,61.0091,,,-168.0741,-168.1611,,5,,30,,60,FALSE,20,FALSE,238,following sea,4,1
20110801030,03,Bering Sea,2011,1BE11,08,30,61-169,400601,,S,G/S,9/1/2011,,9/1/2011,9/1/2011,,,61.0032,61.0015,,,-169.0534,-169.1374,,4.9,,37,,61,FALSE,21,FALSE,328,"no thermocline, rpm 920, warp 5.2 and 5.0 tons",4,1
20110801031,03,Bering Sea,2011,1BE11,08,31,61-170,400601,,S,G/S,9/1/2011,,9/1/2011,9/1/2011,,,60.9906,60.9719,,,-170.1195,-170.1967,,4.5,,49,,55,FALSE,21,FALSE,328,"thermocline (22-28m) net sounder hung up reset trawl, MMW: JM &DC, rpm 940",4,1
20110801032,03,Bering Sea,2011,1BE11,08,32,61-171,400601,,S,G/S,9/2/2011,,9/2/2011,9/2/2011,,,60.9747,60.9452,,,-171.0734,-171.1304,,4.6,,57,,55,FALSE,25,FALSE,328,"MMW: JM & DC, thermocline 23-28",16,2
20110801033,03,Bering Sea,2011,1BE11,08,33,61.5-171,400601,,S,G/S,9/2/2011,,9/2/2011,9/2/2011,,,61.4984,61.4956,,,-170.9826,-170.9184,,3.8,,51,,60,FALSE,18,FALSE,328,"MMW: JM & DC, thermocline 22-25, setting into current, station above cold pool, rpm 950",5,1
20110801034,03,Bering Sea,2011,1BE11,08,34,61.5-170,400601,,S,G/S,9/2/2011,,9/2/2011,9/2/2011,,,61.51,61.517,,,-170.0359,-170.102,,3.9,,46,,59,FALSE,21,FALSE,328,"MMW: JM & DC, thermocline 25-28, rpm 915",5,1
20110801035,03,Bering Sea,2011,1BE11,08,35,1BE11MW3,400601,,M,G/S,9/2/2011,,9/2/2011,9/2/2011,,,61.4978,61.4877,,,-170.0242,-169.9837,,4.3,,47,,54,FALSE,16,FALSE,190,"MMW: TH & DC, sampled 2-3 small schools.",5,1
20110801036,03,Bering Sea,2011,1BE11,08,36,61.5-169,400601,,S,G/S,9/3/2011,,9/3/2011,9/3/2011,,,61.4965,61.4949,,,-168.9452,-168.869,,4.3,,36,,60,FALSE,18,FALSE,328,"MMW:JM &DC          RPM 915      Warp(T) 5.2 ,4.9",4,1
20110801037,03,Bering Sea,2011,1BE11,08,37,61.5-168,400601,,S,G/S,9/3/2011,,9/3/2011,9/3/2011,,,61.5011,61.5121,,,-168.0561,-168.1353,,4.8,,29,,62,FALSE,19,FALSE,328,"MMW: JM&DC              No Thermocline                                                                                RPM 925     WARP  (T)     5.5,5.1",4,1
20110801038,03,Bering Sea,2011,1BE11,08,38,61.5-167,400601,,S,G/S,9/3/2011,,9/3/2011,9/3/2011,,,61.5347,61.5734,,,-167.0019,-166.997,,4.7,,23,,60,FALSE,16,FALSE,328,"MMW: JM&DC       NO Thermocline /  reduced bottom set back to 10'                         Warp (T) 5.6,5.3          RPM 910",4,1
20110801039,03,Bering Sea,2011,1BE11,08,39,62-167,400601,,S,G/S,9/3/2011,,9/3/2011,9/3/2011,,,62.0063,62.0083,,,-167.0585,-167.1362,,4.4,,30,,60,FALSE,18,FALSE,328,"No Thermocline             Set Back @ 15'    MMW:JM & DC   RPM: 915    Warp (T) 5.5,5.2",4,1
20110801040,03,Bering Sea,2011,1BE11,08,40,62-168,400601,,S,G/S,9/4/2011,,9/4/2011,9/4/2011,,,62.0006,61.9999,,,-168.0358,-168.1044,,3.9,,29,,60,FALSE,18,FALSE,328,MMW: JM&DC   No Thermocline   Warp (T) Stbd. 5.3  Port 5.0    RPM  920,4,1
20110801041,03,Bering Sea,2011,1BE11,08,41,62-169,400601,,S,G/S,9/4/2011,,9/4/2011,9/4/2011,,,62.0031,62.003,,,-169.0631,-169.1463,,4.7,,39,,57,FALSE,24,FALSE,328,Thermocline 20-24m,4,1
20110801042,03,Bering Sea,2011,1BE11,08,42,62-170,400601,,S,G/S,9/4/2011,,9/4/2011,9/4/2011,,,62.0051,62.0085,,,-170.0591,-170.1438,,4.9,,46,,60,FALSE,23,FALSE,328,Thermocline 23-26   Bottom Temp.  0.7 degrees Celcius   MMW: JM& DC    RPM:920,5,1
20110801043,03,Bering Sea,2011,1BE11,08,43,62-171,400601,,S,G/S,9/4/2011,,9/4/2011,9/4/2011,,,62.0213,62.0612,,,-171.0144,-171.0119,,4.7,,50,,54,FALSE,24,FALSE,328,"MMW: JM & DC   Thermocline: 20-25    RPM 930   WARP (T) stbd 5.7,port 5.1",5,1
20110801044,03,Bering Sea,2011,1BE11,08,44,62.5-171,400601,,S,G/S,9/5/2011,,9/5/2011,9/5/2011,,,62.5034,62.4944,,,-170.9547,-170.868,,5,,45,,60,FALSE,23,FALSE,328,Thermocline 18-23      MMW: JM   Dc,5,1
20110801045,03,Bering Sea,2011,1BE11,08,45,62.5-170,400601,,S,G/S,9/5/2011,,9/5/2011,9/5/2011,,,62.4938,62.4656,,,-169.9556,-169.8982,,4.7,,37,,54,FALSE,22,FALSE,328,"Thermocline  14-17 M    Warp (T) stbd 6.1, Port 5.9  MMW :JM & DC    RPM 950",5,1
20110801046,03,Bering Sea,2011,1BE11,08,46,62.5-169,400601,,S,G/S,9/5/2011,,9/5/2011,9/5/2011,,,62.4747,62.4341,,,-169.0555,-169.0736,,4.9,,33,,60,FALSE,21,FALSE,328,Oceanography Thermocline 13-17 m   MMW: JM& DC,5,1
20110801047,03,Bering Sea,2011,1BE11,08,47,62.5-168,400601,,S,G/S,9/5/2011,,9/5/2011,9/5/2011,,,62.4764,62.44,,,-168.0167,-168.0232,,4.5,,30,,60,FALSE,21,FALSE,328,"Thermocline: 17-19 (m)  ""Capelin Towers""    MMW: JM&DC",4,1
20110801048,03,Bering Sea,2011,1BE11,08,48,63-167.5,400601,,S,G/S,9/8/2011,,9/8/2011,9/8/2011,,,63.0109,62.9693,,,-167.735,-167.7302,,4.7,,25,,60,FALSE,18,FALSE,328,"Surface/Midwater Trawl, No Thermocline, Several Midwater schools, Net set and reset due to tangle with net sonar, MMW: LE, RPM 925    Horizontal spread number based on average",11,1
20110801049,03,Bering Sea,2011,1BE11,08,49,63-167,400601,,S,G/S,9/9/2011,,9/9/2011,9/9/2011,,,62.9752,62.9351,,,-167.0115,-167.0265,,4.7,,26,,61,FALSE,19,FALSE,328,"No Thermocline   MMW: JM&DC  WARP(T) 5.6,5.3    RPM: 925",11,1
20110801050,03,Bering Sea,2011,1BE11,08,50,62.5-167,400601,,S,G/S,9/9/2011,,9/9/2011,9/9/2011,,,62.4713,62.4303,,,-166.9902,-166.9894,,4.9,,35,,60,FALSE,20,FALSE,328,Thermocline (slight) 10-12 M,4,1
20110801051,03,Bering Sea,2011,1BE11,08,51,63-166,400601,,S,G/S,9/9/2011,,9/9/2011,9/9/2011,,,63.0239,63.0541,,,-165.9805,-165.9369,,4.5,,21,,60,FALSE,15,FALSE,328,"Thermocline (7-9m), Freshwater Layer, Setback @ 10', MMW: JM&DC, Warp (T) 5.7,5.3, 1 unident. Shrimp in catch 3g.",7,1
20110801052,03,Bering Sea,2011,1BE11,08,52,63.5-166,400601,,S,G/S,9/9/2011,,9/9/2011,9/9/2011,,,63.5165,63.542,,,-165.9518,-165.8943,,4.5,,25,,60,FALSE,20,FALSE,328,"Thermocline: 12-15. Setback @ 15', MMW:JM&DC, Warp (T) 5.9,5.3, RPM: 905",7,1
20110801053,03,Bering Sea,2011,1BE11,08,53,63.5-168,400601,,S,G/S,9/6/2011,,9/6/2011,9/6/2011,,,63.518,63.5503,,,-167.9485,-167.8876,,5,,33,,60,FALSE,19,FALSE,328,"Thermocline: 25-27m, MMW JM&DC, Warp (T) 5.4, 5.1           RPM 905",11,1
20110801054,03,Bering Sea,2011,1BE11,08,54,63.5-167,400601,,S,G/S,9/10/2011,,9/10/2011,9/10/2011,,,63.5243,63.5606,,,-166.9778,-166.96,,4.5,,27,,60,FALSE,20,FALSE,328,"Slight Thermocline 15-17m, Small Schools in net sonar, nothing on ES60, MMW: JM&DC, Warp (T) 5.7,5.4, RPM 920",11,1
20110801055,03,Bering Sea,2011,1BE11,08,55,64-167,400601,,S,G/S,9/11/2011,,9/11/2011,9/11/2011,,,64.0286,64.0642,,,-166.9825,-166.9487,,4.6,,33,,60,FALSE,20,FALSE,328,"Slight Thermocline 10-13m, MMW:JM&DC, Warp (T) 5.4,5.1  RPM: 905",11,1
20110801056,03,Bering Sea,2011,1BE11,08,56,64-166,400601,,S,G/S,9/11/2011,,9/11/2011,9/11/2011,,,64.0254,64.0708,,,-165.9839,-165.9751,,5.1,,22,,60,FALSE,16,FALSE,328,"No Thermocline, Setback @ 10', MMW: JM&DC, Warp(T) 5.4,5.1    RPM 920, 223g unident shrimp in catch.",7,1
20110801057,03,Bering Sea,2011,1BE11,08,57,63.75-164.5,400601,,S,G/S,9/11/2011,,9/11/2011,9/11/2011,,,63.7737,63.8071,,,-164.5018,-164.525,,4.4,,17,,60,FALSE,13,FALSE,328,"No Thermocline, No Setback in footrope,MMW JM&DC, Warp(T) 5.4,5.1 RPM:910 Horizontal spread number based on average, 335 Crangonid shrimp in catch. 351 Pandalid shrimp 281g in catch.",7,1
20110801058,03,Bering Sea,2011,1BE11,08,58,63.75-163.5,400601,,S,G/S,9/11/2011,,9/11/2011,9/11/2011,,,63.7712,63.8053,,,-163.53,-163.5885,,5,,17,,60,FALSE,12,FALSE,328,"No Thermocline, MMW: JM&DC, Warp (T) 5.4, 5.1      RPM:910, 58 Crangonid shrimp in the trawl, 6 Pandalid shrimp 3g in catch.",7,1
20110801059,03,Bering Sea,2011,1BE11,08,59,63.75-162.5,400601,,S,G/S,9/12/2011,,9/12/2011,9/12/2011,,,63.7522,63.7504,,,-162.4566,-162.3742,,4.3,,17,,60,FALSE,11,FALSE,328,"No Thermocline, MMW: JM&DC, Warp(T) 5.5,5.2  RPM: 910, 15 Crangonid shrimp in the trawl.",7,1
20110801060,03,Bering Sea,2011,1BE11,08,60,63.75-161.5,400601,,S,G/S,9/12/2011,,9/12/2011,9/12/2011,,,63.75,63.7501,,,-161.548,-161.6312,,4.6,,16,,60,FALSE,11,FALSE,328,"Broad Thermocline 7-12m, 9.5-9.0 degrees C, Dusk/Sunset, MMW: JM&DC, Warp (T) 5.4,5.1    RPM 925, 28 Crangonid shrimp in the trawl",0,1
20110801061,03,Bering Sea,2011,1BE11,08,61,64-161.5,400601,,S,G/S,9/12/2011,,9/12/2011,9/12/2011,,,64.1015,64.1051,,,-161.5557,-161.6392,,4.5,,19,,60,FALSE,12,FALSE,328,Small Thermocline:15-17 (M)    MMW: JM&DC,0,1
20110801062,03,Bering Sea,2011,1BE11,08,62,64-162.5,400601,,S,G/S,9/12/2011,,9/12/2011,9/12/2011,,,64.106,64.1143,,,-162.6749,-162.764,,4.6,,22,,60,FALSE,16,FALSE,328,"Setback @ 10', No Thermocline, Snagged a Crab Pot just prior to EQ, reset net as net damage was minimal. MMW:JM&DC,   162.67, 1 Red King Crab 900g in catch.",7,1
20110801063,03,Bering Sea,2011,1BE11,08,63,64-163.5,400601,,S,G/S,9/13/2011,,9/13/2011,9/13/2011,,,64.101,64.0954,,,-163.5884,-163.6741,,4.6,,22,,60,FALSE,16,FALSE,328,"Following Current (.75 knot), Minimal Thermocline,3rd Wire hung up in Meshes, MMW: JM&DC, Warp (T) 5.3,5.1, RPM 915, 2 Crangonid shrimp in catch. 2 Pandalid shrimp 2g in catch.",7,1
20110801064,03,Bering Sea,2011,1BE11,08,64,64-164.5,400601,,S,G/S,9/13/2011,,9/13/2011,9/13/2011,,,64.1047,64.1022,,,-164.5493,-164.6352,,4.5,,20,,60,FALSE,13,FALSE,328,"No Thermocline, 1 Knot current from east, MMW: JM&DC   RPM: 915, 42 Pandalid shrimp 42g in catch.",7,1
20110801065,03,Bering Sea,2011,1BE11,08,65,64.5-166,400601,,S,G/S,9/13/2011,,9/13/2011,9/13/2011,,,64.38,64.391,,,-166.0889,-166.1844,,5.2,,27,,60,FALSE,18,FALSE,328,"No Thermocline, Setback @ 15', MMW JM&DC",7,1
20110801066,03,Bering Sea,2011,1BE11,08,66,64.5-167,400601,,S,G/S,9/13/2011,,9/13/2011,9/13/2011,,,64.503,64.5095,,,-167.0504,-167.1387,,4.7,,28,,60,FALSE,20,FALSE,328,"No Thermocline, .5 Knot Current NW, Headrope @ 3m, MMW: JM&DC Warp(T) 5.7,5.3  RPM: 905",7,1
20110801067,03,Bering Sea,2011,1BE11,08,67,64.5-168,400601,,S,G/S,9/14/2011,,9/14/2011,9/14/2011,,,64.5271,64.5646,,,-168.0043,-167.9922,,4.6,,36,,61,FALSE,22,FALSE,328,"Slight Thermocline 20-21m, Warp (T) 5.2,4.1, MMW: JM&DC, Warp(T) 5.4,5.1   RPM: 920",11,1
20110801068,03,Bering Sea,2011,1BE11,08,68,65-168,400601,,S,G/S,9/14/2011,,9/14/2011,9/14/2011,,,65.0593,65.1018,,,-167.9356,-167.9383,,5.1,,45,,60,FALSE,21,FALSE,328,"NW current .5 Knot, Warp(T) 5.7,5.4      RPM: 920",11,1
20110801069,03,Bering Sea,2011,1BE11,08,69,65.5-168.5,400601,,S,G/S,9/15/2011,,9/15/2011,9/15/2011,,,65.4907,65.4679,,,-168.4718,-168.4074,,4.2,,59,,60,FALSE,22,FALSE,328,"Gradual Thermocline 0-20m, Setting into current, MMW: JM&DC Warp (T) 5.6,5.1  RPM: 920",11,1
20110801070,03,Bering Sea,2011,1BE11,08,70,65-169,400601,,S,G/S,9/15/2011,,9/15/2011,9/15/2011,,,64.9873,64.95,,,-169.0276,-169.0488,,4.5,,50,,60,FALSE,21,FALSE,328,"Gradual Temp. Increase (5-40m).Setting into Current,MMW:JM&DC, Warp(T) 5.4,5.1   RPM: 915",11,1
20110801071,03,Bering Sea,2011,1BE11,08,71,64.5-170,400601,,S,G/S,9/15/2011,,9/15/2011,9/15/2011,,,64.4966,64.4842,,,-169.9614,-169.8754,,4.8,,46,,60,FALSE,22,FALSE,328,"Slight Thermocline 7-10m (3.75-3.0) euphausid carpet on bottom, MMW: JM&DC, Warp(T) 5.4,5.1  RPM 920",15,1
20110801072,03,Bering Sea,2011,1BE11,08,72,64.5-169,400601,,S,G/S,9/16/2011,,9/16/2011,9/16/2011,,,64.483,64.4477,,,-169.0073,-169.0156,,4.4,,42,,60,FALSE,20,FALSE,329,Slight thermocline (10-27)(6.0-3.6 degrees)  MMW:JM & DC  Start surface temp and salinity based on stop surface temp and salinity.,11,1
20110801073,03,Bering Sea,2011,1BE11,08,73,64-168,400601,,S,G/S,9/16/2011,,9/16/2011,9/16/2011,,,64.0074,64.0182,,,-168.0707,-168.1546,,4.6,,37,,60,FALSE,20,FALSE,329,"minimal thermocline (13-15m) MMW:JM & DC 5.5, 5.3 rpm 415",11,1
20110801074,03,Bering Sea,2011,1BE11,08,74,64-169,400601,,S,G/S,9/16/2011,,9/16/2011,9/16/2011,,,64.0027,64.0058,,,-169.0672,-169.1565,,4.7,,36,,60,FALSE,21,FALSE,329,thermocline 10-20m (6.3-4.9 degrees C) MMW:JM & DC,11,1
20110801075,03,Bering Sea,2011,1BE11,08,75,64-170,400601,,S,G/S,9/16/2011,,9/16/2011,9/17/2011,,,64.0001,63.9959,,,-170.0352,-170.1078,,3.8,,34,,61,FALSE,22,FALSE,329,thermocline 5-10m (4-3 degrees C) euphausiid carpet - setting into .5 knot current MMW:JM & DC,15,1
20110801076,03,Bering Sea,2011,1BE11,08,76,64-171,400601,,S,G/S,9/17/2011,,9/17/2011,9/17/2011,,,63.9855,63.9638,,,-171.0566,-171.1358,,5,,29,,60,FALSE,20,FALSE,329,"thermocline 10-13 6.2-4.8 degrees C MMW:JM & DC 5.5,5.3 rpm920",15,1
20110801077,03,Bering Sea,2011,1BE11,08,77,1BE11MW4,400601,,M,G/S,9/17/2011,,9/17/2011,9/17/2011,,,62.5358,62.5094,,,-172.009,-172.0194,,3.6,,50,,63,FALSE,13,FALSE,254,"small school on top of pycnocline, thermocline @ 30m from acoustics, headrope 21-25",5,1
20110801079,03,Bering Sea,2011,1BE11,08,79,1BE11MW5,400601,,M,G/S,9/17/2011,,9/17/2011,9/18/2011,,,61.6772,61.6593,,,-172.0042,-172.0025,,4,,60,,55,FALSE,14,FALSE,256,Bottom depth = 60m. Trawling continous fish scatter at + below thermocline. Headrope ~25m-28m,5,2
20110801081,03,Bering Sea,2011,1BE11,08,81,1BE11MW6,400601,,M,G/S,9/18/2011,,9/18/2011,9/18/2011,,,61.16,61.1793,,,-172.0005,-172.002,,3.8,,64,,60,FALSE,12,FALSE,329,going below thermocline for sparse scattered fish,16,2
20110801083,03,Bering Sea,2011,1BE11,08,83,59-169,400601,,S,G/S,9/17/2011,,9/17/2011,9/17/2011,,,58.9854,58.9507,,,-169.0062,-169.0064,,4.2,,53,,60,FALSE,22,FALSE,329,"Thermocline 15-25m (7.0-5.0 C) MMW:JM &DC 5.3,5.2 rpm 915",3,2
20110801084,03,Bering Sea,2011,1BE11,08,84,58.5-169,400601,,S,G/S,9/19/2011,,9/19/2011,9/19/2011,,,58.4658,58.4254,,,-169.0121,-169.0248,,4.9,,66,,60,FALSE,21,FALSE,329,"fur seal playing ship prop wash took advasive action - thermocline 20-32m, 5.2-2.5 degrees C MW:JM & DC 5.6, 5.3 rpm 905",3,2
20110801085,03,Bering Sea,2011,1BE11,08,85,58-169,400601,,S,G/S,9/19/2011,,9/19/2011,9/19/2011,,,57.9742,57.9397,,,-169.0235,-169.0235,,4.3,,71,,60,FALSE,22,FALSE,329,"thermocline 25-35m, 5.75-2.2 degrees C MMW:JM & DC 5.4, 5.2 rpm 910",3,2
20110801086,03,Bering Sea,2011,1BE11,08,86,57.5-169,400601,,S,G/S,9/19/2011,,9/19/2011,9/19/2011,,,57.4952,57.467,,,-168.9685,-168.9224,,4.5,,71,,60,FALSE,18,FALSE,329,"net not opening like it should, dropped net briefly during midtow to see if net could be cleared- thermocline 30-35 (6-2 degrees C) MMW:JM & DC 5.5, 5.2 rpm 915",3,2
20110801087,03,Bering Sea,2011,1BE11,08,87,57.5-168,400601,,S,G/S,9/20/2011,,9/20/2011,9/20/2011,,,57.4753,57.4369,,,-167.9866,-167.9507,,5.2,,72,,60,FALSE,18,FALSE,329,"euphausiid carpet on bottom following sea- thermocline 30-35m 6.75-2.75 degrees C MMW:JM & DC 5.4, 5.0 rpm920",13,2
20110801088,03,Bering Sea,2011,1BE11,08,88,1BE11MW7,400601,,M,G/S,9/20/2011,,9/20/2011,9/20/2011,,,57.387,57.3705,,,-167.9245,-167.917,,4,,73,,64,FALSE,11,FALSE,354,going for near bottom scatter to confirm its mostly or all jellyfish 55-65m - headrope unit read 5m shallower than net is flying,13,2
20120303001,03,Bering Sea,2012,3OD12,03,1,56-162,400601,,S,G/S,8/19/2012,,8/19/2012,8/19/2012,,,55.9992,55.9848,,,-162.008,-162.0565,,3.8,,54,,55.29,TRUE,18,FALSE,200,1st set aborted due to door leg configuration,1,2
20120303002,03,Bering Sea,2012,3OD12,03,2,3DY12MW1,400601,,M,G/S,8/19/2012,,8/19/2012,8/19/2012,,,55.9912,55.9974,,,-162.014,-161.9916,,,,54,,55.29,TRUE,14,FALSE,90-75,GMT time,1,2
20120303003,03,Bering Sea,2012,3OD12,03,3,56.5-162,400601,,S,G/S,8/20/2012,,8/20/2012,8/20/2012,,,56.4943,56.4912,,,-162.0478,-162.1105,,4,,70,,55.29,TRUE,15.1,TRUE,180,set trawl into swell,1,2
20120303004,03,Bering Sea,2012,3OD12,03,4,3DY12MW2,400601,,M,G/S,8/20/2012,,8/20/2012,8/20/2012,,,56.4823,56.4808,,,-162.1601,-162.1899,,,,76.8,,55.29,TRUE,14.7,FALSE,180-150,headrope depth 35.5-44.7,1,2
20120303006,03,Bering Sea,2012,3OD12,03,6,56.5-161,400601,,S,G/S,8/20/2012,,8/20/2012,8/20/2012,,,56.4898,56.4907,,,-161.0707,-161.1403,,4.5,,67,,55.29,TRUE,15.1,TRUE,180,rpm 71 set into wind,1,2
20120303007,03,Bering Sea,2012,3OD12,03,7,57-161,400601,,S,G/S,8/20/2012,,8/20/2012,8/20/2012,,,56.997,57.002,,,-161.0167,-161.0712,,3.7,,66,,55.29,TRUE,15.1,TRUE,200,,13,2
20120303008,03,Bering Sea,2012,3OD12,03,8,3DY12MW3,400601,,M,G/S,8/20/2012,,8/20/2012,8/20/2012,,,56.9972,57.0007,,,-160.9999,-161.024,,,,,,55.29,TRUE,15,FALSE,145-135,headrope depth 41.2-43,13,2
20120303009,03,Bering Sea,2012,3OD12,03,9,57-160,400601,,S,G/S,8/21/2012,,8/21/2012,8/21/2012,,,56.9847,56.9827,,,-160.0642,-160.1304,,4.3,,62,,55.29,TRUE,15.1,TRUE,185,"pulling hard 7.5 tons, most likely jellyfish",13,2
